"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"6378","10433470","103803172","EXTREME FUN","Food Store (Convenience/Variety)","186 BARTLEY DR","43.72103","-79.31319","Pass","1","","2016-08-29","","","",""
"6379","10554595","103666220","EXTREME PITA/ JUGO JUICE","Food Take Out","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c)","2016-02-04","NA - Not Applicable","Notice to Comply","",""
"6380","10554595","103808467","EXTREME PITA/ JUGO JUICE","Food Take Out","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","Operator fail to properly maintain equipment","2016-09-07","S - Significant","Notice to Comply","",""
"6381","10554595","103808467","EXTREME PITA/ JUGO JUICE","Food Take Out","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2016-09-07","S - Significant","Notice to Comply","",""
"6382","10554595","103808467","EXTREME PITA/ JUGO JUICE","Food Take Out","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2016-09-07","C - Crucial","Notice to Comply","",""
"6383","10554595","103808467","EXTREME PITA/ JUGO JUICE","Food Take Out","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","Operator fail to properly maintain rooms","2016-09-07","M - Minor","Notice to Comply","",""
"6384","10554595","103808467","EXTREME PITA/ JUGO JUICE","Food Take Out","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c)","2016-09-07","NA - Not Applicable","Notice to Comply","",""
"6385","10554595","103808551","EXTREME PITA/ JUGO JUICE","Food Take Out","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","","2016-09-12","","","",""
"6386","10386531","103686604","EYET/ CRESCENT TOWN SCHOOL","Child Care - Catered","4 MASSEY SQ","43.69685","-79.29247","Pass","2","","2016-03-08","","","",""
"6387","10268964","103751887","EZRA'S POUND","Restaurant","238 DUPONT ST","43.67513","-79.40575","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2016-06-15","S - Significant","Corrected During Inspection","",""
"6388","10268964","103849861","EZRA'S POUND","Restaurant","238 DUPONT ST","43.67513","-79.40575","Pass","2","","2016-11-15","","","",""
"6389","10503412","103697232","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2016-04-25","C - Crucial","Notice to Comply","",""
"6390","10503412","103697232","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","Operator fail to properly maintain rooms","2016-04-25","M - Minor","Notice to Comply","",""
"6391","10503412","103697232","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","Operator fail to provide separate handwashing sink(s)","2016-04-25","S - Significant","Notice to Comply","",""
"6392","10503412","103716136","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","","2016-04-27","","","",""
"6393","10503412","103790169","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2016-08-08","S - Significant","Notice to Comply","",""
"6394","10503412","103790169","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2016-08-08","C - Crucial","Summons","Pending",""
"6395","10503412","103790169","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","Operator fail to properly wash surfaces in rooms","2016-08-08","M - Minor","Notice to Comply","",""
"6396","10503412","103790203","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","","2016-08-11","","","",""
"6397","10503412","103868570","East Court & Mike's BBQ","Food Take Out","4400 SHEPPARD AVE E, unit-11","43.78789","-79.26988","Pass","2","Operator fail to properly maintain rooms","2016-12-16","M - Minor","Notice to Comply","",""
"6398","10488209","103725738","Eggsmart","Restaurant","1923 EGLINTON AVE E","43.72753","-79.28718","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2016-06-15","S - Significant","Corrected During Inspection","",""
"6399","10490843","103686646","Eglinton Fast Foods Inc.","Restaurant","1837 EGLINTON AVE W","43.69545","-79.45037","Pass","2","","2016-03-09","","","",""
"6400","10490843","103798526","Eglinton Fast Foods Inc.","Restaurant","1837 EGLINTON AVE W","43.69545","-79.45037","Pass","2","","2016-08-22","","","",""
"6401","10442783","103687094","El Greeko","Food Take Out","1530 ALBION RD, UNIT-FC5","43.74177","-79.58461","Pass","2","","2016-03-09","","","",""
"6402","10442783","103807550","El Greeko","Food Take Out","1530 ALBION RD, UNIT-FC5","43.74177","-79.58461","Pass","2","","2016-09-06","","","",""
"6403","10569598","103775333","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","Operator fail to properly wash surfaces in rooms","2016-07-15","M - Minor","Notice to Comply","",""
"6404","10569598","103775333","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","Operator fail to provide easily readable thermometer(s)","2016-07-15","S - Significant","Notice to Comply","",""
"6405","10569598","103775333","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","Operator fail to properly maintain mechanical washer","2016-07-15","S - Significant","Notice to Comply","",""
"6406","10569598","103775335","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","","2016-07-20","","","",""
"6407","10569598","103868231","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","Operator fail to provide adequate pest control","2016-12-20","S - Significant","Notice to Comply","",""
"6408","10569598","103868231","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","Operator fail to properly maintain mechanical washer","2016-12-20","S - Significant","Notice to Comply","",""
"6409","10569598","103868231","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","Operator fail to provide hand washing supplies","2016-12-20","S - Significant","Notice to Comply","",""
"6410","10569598","103870791","El Pulgarcito","Restaurant","20 NUGGET AVE, Unit-3","43.79287","-79.25917","Pass","3","","2016-12-22","","","",""
"6411","10451480","103590391","Emiliano & Ana's No Frills","Supermarket","245 DIXON RD","43.69631","-79.54527","Pass","2","","2016-02-16","","","",""
"6412","10451480","103849190","Emiliano & Ana's No Frills","Supermarket","245 DIXON RD","43.69631","-79.54527","Pass","2","","2016-11-15","","","",""
"6413","10571893","103795772","Energy Shack Juice Bar","Food Take Out","2199 MIDLAND AVE, Unit-2","43.77344","-79.27262","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2016-07-26","S - Significant","Corrected During Inspection","",""
"6414","10571893","103795772","Energy Shack Juice Bar","Food Take Out","2199 MIDLAND AVE, Unit-2","43.77344","-79.27262","Pass","2","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2016-07-26","NA - Not Applicable","Notice to Comply","",""
"6415","10571893","103795772","Energy Shack Juice Bar","Food Take Out","2199 MIDLAND AVE, Unit-2","43.77344","-79.27262","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2016-07-26","S - Significant","Corrected During Inspection","",""
"6416","10571893","103795772","Energy Shack Juice Bar","Food Take Out","2199 MIDLAND AVE, Unit-2","43.77344","-79.27262","Pass","2","IMMERSE UTENSILS IN WATER AT TEMPERATURE LOWER THAN 77C O. REG  562/90 SEC. 75(1)(A)","2016-07-26","S - Significant","Corrected During Inspection","",""
"6417","10577614","103834388","Enquiring Minds Montessori Casa","Child Care - Catered","24 PROGRESS AVE","43.77043","-79.28016","Pass","2","","2016-09-26","","","",""
"6418","10485013","103670741","Eraa Catering & Bakery","Food Take Out","5930 FINCH AVE E","43.81773","-79.22304","Pass","2","","2016-02-11","","","",""
"6419","10485013","103747633","Eraa Catering & Bakery","Food Take Out","5930 FINCH AVE E","43.81773","-79.22304","Pass","2","","2016-06-09","","","",""
"6420","10485013","103812875","Eraa Catering & Bakery","Food Take Out","5930 FINCH AVE E","43.81773","-79.22304","Pass","2","","2016-09-14","","","",""
"6421","10485013","103867769","Eraa Catering & Bakery","Food Take Out","5930 FINCH AVE E","43.81773","-79.22304","Pass","2","Operator fail to properly maintain rooms","2016-12-15","M - Minor","Notice to Comply","",""
"6422","10485013","103867769","Eraa Catering & Bakery","Food Take Out","5930 FINCH AVE E","43.81773","-79.22304","Pass","2","OPERATOR FAIL TO ENSURE SINGLE-SERVICE CONTAINERS KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D)","2016-12-15","S - Significant","Corrected During Inspection","",""
"6423","10485013","103867769","Eraa Catering & Bakery","Food Take Out","5930 FINCH AVE E","43.81773","-79.22304","Pass","2","Operator fail to properly wash surfaces in rooms","2016-12-15","M - Minor","Notice to Comply","",""
"6424","10396853","103670762","Eraa Supermarket","Supermarket","5930 FINCH AVE E, Unit-4","43.81773","-79.22304","Pass","2","","2016-02-11","","","",""
"6425","10396853","103678782","Eraa Supermarket","Supermarket","5930 FINCH AVE E, Unit-4","43.81773","-79.22304","Pass","2","","2016-02-25","","","",""
"6426","10396853","103809297","Eraa Supermarket","Supermarket","5930 FINCH AVE E, Unit-4","43.81773","-79.22304","Pass","2","","2016-09-08","","","",""
"6427","10554124","103662443","Esquina Saladorena","Restaurant","1736 JANE ST","43.70449","-79.50454","Pass","2","","2016-01-27","","","",""
"6428","10554124","103737274","Esquina Saladorena","Restaurant","1736 JANE ST","43.70449","-79.50454","Pass","2","Food handler fail to wear headgear","2016-05-26","M - Minor","Notice to Comply","",""
"6429","10554124","103805827","Esquina Saladorena","Restaurant","1736 JANE ST","43.70449","-79.50454","Pass","2","","2016-09-01","","","",""
"6430","10476953","103700045","Etob Restaurant","Restaurant","379 ALBION RD","43.72556","-79.55142","Pass","2","Operator fail to provide proper equipment","2016-04-05","M - Minor","Notice to Comply","",""
"6431","10476953","103700045","Etob Restaurant","Restaurant","379 ALBION RD","43.72556","-79.55142","Pass","2","Operator fail to properly wash surfaces in rooms","2016-04-05","M - Minor","Notice to Comply","",""
"6432","10476953","103806371","Etob Restaurant","Restaurant","379 ALBION RD","43.72556","-79.55142","Pass","2","Operator fail to properly wash equipment","2016-09-08","M - Minor","Notice to Comply","",""
"6433","10460618","103660154","Everest Hakka House","Restaurant","2356 LAKE SHORE BLVD W","43.61638","-79.48823","Pass","2","","2016-01-28","","","",""
"6434","10460618","103747283","Everest Hakka House","Restaurant","2356 LAKE SHORE BLVD W","43.61638","-79.48823","Pass","2","","2016-06-09","","","",""
"6435","10460618","103843674","Everest Hakka House","Restaurant","2356 LAKE SHORE BLVD W","43.61638","-79.48823","Pass","2","","2016-11-03","","","",""
"6436","10498066","103795282","Everyday Convenience","Food Store (Convenience/Variety)","743 PHARMACY AVE","43.71729","-79.29371","Pass","1","Operator fail to properly wash equipment","2016-09-01","M - Minor","Notice to Comply","",""
"6437","10498066","103795282","Everyday Convenience","Food Store (Convenience/Variety)","743 PHARMACY AVE","43.71729","-79.29371","Pass","1","Operator fail to properly maintain rooms","2016-09-01","M - Minor","Notice to Comply","",""
"6438","10413063","103726921","F'AMELIA","Restaurant","12 AMELIA ST","43.66731","-79.36894","Pass","3","Operator fail to properly maintain rooms","2016-05-11","M - Minor","Notice to Comply","",""
"6439","10413063","103726921","F'AMELIA","Restaurant","12 AMELIA ST","43.66731","-79.36894","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2016-05-11","M - Minor","Notice to Comply","",""
"6440","9005215","103828394","F.G. LISTER AND CO. LTD.","Food Depot","165 THE QUEENSWAY","43.6288","-79.48602","Pass","1","","2016-10-13","","","",""
"6441","10420207","103731982","FAHRENHEIT COFFEE","Food Take Out","120 LOMBARD ST","43.65248","-79.37286","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2016-05-18","S - Significant","Corrected During Inspection","",""
"6442","10420207","103731982","FAHRENHEIT COFFEE","Food Take Out","120 LOMBARD ST","43.65248","-79.37286","Pass","2","Operator fail to properly wash surfaces in rooms","2016-05-18","M - Minor","Notice to Comply","",""
"6443","10420207","103828324","FAHRENHEIT COFFEE","Food Take Out","120 LOMBARD ST","43.65248","-79.37286","Pass","2","Operate food premise - appliances not constructed to permit cleaning O. Reg  562/90 Sec. 56","2016-10-11","M - Minor","Notice to Comply","",""
"6444","10354667","103669194","FAIR GROUNDS CAFE AND ROASTERY","Restaurant","3785 LAKE SHORE BLVD W","43.59236","-79.54149","Pass","2","Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4)","2016-02-09","NA - Not Applicable","Notice to Comply","",""
"6445","10354667","103821554","FAIR GROUNDS CAFE AND ROASTERY","Restaurant","3785 LAKE SHORE BLVD W","43.59236","-79.54149","Pass","2","","2016-09-28","","","",""
"6446","9030360","103650722","FAIRBANK MEMORIAL BREAKFAST CLUB","Student Nutrition Site","555 HARVIE AVE","43.69171","-79.45541","Pass","2","","2016-01-13","","","",""
"6447","9030360","103829033","FAIRBANK MEMORIAL BREAKFAST CLUB","Student Nutrition Site","555 HARVIE AVE","43.69171","-79.45541","Pass","2","","2016-10-12","","","",""
"6448","9005230","103650725","FAIRBANK MEMORIAL DAY CARE CENTRE","Child Care - Catered","555 HARVIE AVE","43.69171","-79.45541","Pass","2","","2016-01-13","","","",""
"6449","9005230","103829034","FAIRBANK MEMORIAL DAY CARE CENTRE","Child Care - Catered","555 HARVIE AVE","43.69171","-79.45541","Pass","2","","2016-10-12","","","",""
"6450","9005231","103758174","FAIRFIELD SENIOR CITIZENS","Serving Kitchen","80 LOTHIAN AVE","43.63969","-79.51932","Pass","1","Operator fail to properly wash surfaces in rooms","2016-07-15","M - Minor","Notice to Comply","",""
"6451","9005236","103694954","FAIRMOUNT  SUNSHINE CHILD CARE CENTRE.","Child Care - Catered","31 SLOLEY RD","43.71977","-79.2309","Pass","2","","2016-03-22","","","",""
"6452","9005238","103679132","FAIRVIEW NURSING HOME","Nursing Home / Home for the Aged","14 CROSS ST","43.64803","-79.42844","Pass","3","Operator fail to properly wash equipment","2016-02-26","M - Minor","Notice to Comply","",""
"6453","9005238","103679132","FAIRVIEW NURSING HOME","Nursing Home / Home for the Aged","14 CROSS ST","43.64803","-79.42844","Pass","3","Operator fail to properly maintain rooms","2016-02-26","M - Minor","Notice to Comply","",""
"6454","9005238","103784631","FAIRVIEW NURSING HOME","Nursing Home / Home for the Aged","14 CROSS ST","43.64803","-79.42844","Pass","3","","2016-07-28","","","",""
"6455","9005238","103834416","FAIRVIEW NURSING HOME","Nursing Home / Home for the Aged","14 CROSS ST","43.64803","-79.42844","Pass","3","Operator fail to properly wash equipment","2016-10-20","M - Minor","Notice to Comply","",""
"6456","10281548","103833021","FAIRVIEW TRADING COMPANY","Food Depot","20 MELHAM CRT, Unit-4","43.81089","-79.24014","Pass","1","","2016-11-17","","","",""
"6457","9005240","103786509","FAIRWAY VARIETY","Food Store (Convenience/Variety)","520 PARLIAMENT ST","43.66589","-79.36861","Pass","1","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2016-08-02","S - Significant","Corrected During Inspection","",""
"6458","9005240","103786509","FAIRWAY VARIETY","Food Store (Convenience/Variety)","520 PARLIAMENT ST","43.66589","-79.36861","Pass","1","Operator fail to properly maintain rooms","2016-08-02","M - Minor","Notice to Comply","",""
"6459","9019165","103716170","FALEY RESTAURANT","Restaurant","42 REXDALE BLVD, Unit-10","43.71401","-79.55888","Pass","2","Maintain hazardous foods at internal temperature between 4 C and 60 C O. Reg  562/90 Sec. 33","2016-04-25","C - Crucial","Notice to Comply","",""
"6460","9019165","103716170","FALEY RESTAURANT","Restaurant","42 REXDALE BLVD, Unit-10","43.71401","-79.55888","Pass","2","Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2016-04-25","M - Minor","Notice to Comply","",""
"6461","9019165","103716170","FALEY RESTAURANT","Restaurant","42 REXDALE BLVD, Unit-10","43.71401","-79.55888","Pass","2","Place storage rack or shelf less than 15cm above floor O. Reg  562/90 Sec. 22","2016-04-25","M - Minor","Corrected During Inspection","",""
"6462","9019165","103716170","FALEY RESTAURANT","Restaurant","42 REXDALE BLVD, Unit-10","43.71401","-79.55888","Pass","2","Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g)","2016-04-25","M - Minor","Notice to Comply","",""
"6463","9019165","103716188","FALEY RESTAURANT","Restaurant","42 REXDALE BLVD, Unit-10","43.71401","-79.55888","Pass","2","","2016-04-27","","","",""
"6464","9019165","103865311","FALEY RESTAURANT","Restaurant","42 REXDALE BLVD, Unit-10","43.71401","-79.55888","Pass","2","","2016-12-12","","","",""
"6465","10363564","103719509","FALLINGBROOK MARKET & CAFE","Food Take Out","160 FALLINGBROOK RD","43.68239","-79.2796","Pass","2","","2016-05-31","","","",""
"6466","10363564","103866653","FALLINGBROOK MARKET & CAFE","Food Take Out","160 FALLINGBROOK RD","43.68239","-79.2796","Pass","2","","2016-12-21","","","",""
"6467","9005256","103667725","FALSTAFF CHILD CARE CENTRE","Child Care - Food Preparation","10 FALSTAFF AVE, Unit-2","43.71609","-79.50667","Pass","2","","2016-02-08","","","",""
"6468","9005256","103747496","FALSTAFF CHILD CARE CENTRE","Child Care - Food Preparation","10 FALSTAFF AVE, Unit-2","43.71609","-79.50667","Pass","2","","2016-06-09","","","",""
"6469","9005256","103798394","FALSTAFF CHILD CARE CENTRE","Child Care - Food Preparation","10 FALSTAFF AVE, Unit-2","43.71609","-79.50667","Pass","2","","2016-08-22","","","",""
"6470","9005256","103872607","FALSTAFF CHILD CARE CENTRE","Child Care - Food Preparation","10 FALSTAFF AVE, Unit-2","43.71609","-79.50667","Pass","2","","2016-12-23","","","",""
"6471","9005257","103747485","FALSTAFF COMMUNITY CENTRE","Child Care - Food Preparation","50 FALSTAFF AVE, Unit-1","43.71673","-79.50384","Pass","2","","2016-06-09","","","",""
"6472","9005257","103869334","FALSTAFF COMMUNITY CENTRE","Child Care - Food Preparation","50 FALSTAFF AVE, Unit-1","43.71673","-79.50384","Pass","2","","2016-12-19","","","",""
"6473","10496810","103707736","FAMILY BAKERY CAFE","Bakery","1220 WOODBINE AVE","43.69231","-79.31601","Pass","2","Operator fail to properly wash equipment","2016-04-13","M - Minor","Notice to Comply","",""
"6474","10496810","103851133","FAMILY BAKERY CAFE","Bakery","1220 WOODBINE AVE","43.69231","-79.31601","Pass","2","Operator fail to provide proper equipment","2016-11-17","M - Minor","Notice to Comply","",""
"6475","10496810","103851133","FAMILY BAKERY CAFE","Bakery","1220 WOODBINE AVE","43.69231","-79.31601","Pass","2","Operator fail to properly wash equipment","2016-11-17","M - Minor","Notice to Comply","",""
"6476","10496810","103851133","FAMILY BAKERY CAFE","Bakery","1220 WOODBINE AVE","43.69231","-79.31601","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2016-11-17","S - Significant","Corrected During Inspection","",""
"6477","10275656","103754675","FAMILY DAY - ST. SYLVESTER CHILD CARE CENTRE","Child Care - Food Preparation","260 SILVER SPRINGS BLVD","43.80537","-79.30225","Pass","2","","2016-06-20","","","",""
"6478","10275656","103871237","FAMILY DAY - ST. SYLVESTER CHILD CARE CENTRE","Child Care - Food Preparation","260 SILVER SPRINGS BLVD","43.80537","-79.30225","Pass","2","","2016-12-21","","","",""
"6479","9005269","103645793","FAMILY FOOD FAIR CONVENIENCE STORES","Food Store (Convenience/Variety)","90 HALSEY AVE, Unit-1","43.69965","-79.29793","Pass","1","","2016-01-05","","","",""
"6480","9005269","103818351","FAMILY FOOD FAIR CONVENIENCE STORES","Food Store (Convenience/Variety)","90 HALSEY AVE, Unit-1","43.69965","-79.29793","Pass","1","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2016-09-23","S - Significant","Corrected During Inspection","",""
"6481","9384804","103825855","FAMILY MART","Food Store (Convenience/Variety)","930 QUEEN ST W, Flr-Bsmt","43.64486","-79.41597","Pass","1","","2016-10-05","","","",""
"6482","9005280","103695291","FAMILY MEAT & DELI","Meat Processing Plant","278 BROWNS LINE","43.59882","-79.54431","Pass","2","","2016-03-22","","","",""
"6483","9005280","103821200","FAMILY MEAT & DELI","Meat Processing Plant","278 BROWNS LINE","43.59882","-79.54431","Pass","2","","2016-09-28","","","",""
"6484","10281922","103721086","FAMILY MINI MART","Food Store (Convenience/Variety)","98 LAMB AVE","43.68062","-79.32897","Pass","1","","2016-05-02","","","",""
"6485","10436602","103752573","FAMOSO","Restaurant","386 BLOOR ST W","43.66615","-79.40683","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2016-06-16","M - Minor","Notice to Comply","",""
"6486","10436602","103842307","FAMOSO","Restaurant","386 BLOOR ST W","43.66615","-79.40683","Pass","2","","2016-11-01","","","",""
"6487","10547450","103747298","FAMOUS INDIAN SUPERMARKET","Food Store (Convenience/Variety)","1871 O'CONNOR DR, Unit-5 & 6","43.72199","-79.30349","Pass","2","Place storage rack or shelf less than 15cm above floor O. Reg  562/90 Sec. 22","2016-06-09","M - Minor","Notice to Comply","",""
"6488","10547450","103775140","FAMOUS INDIAN SUPERMARKET","Food Store (Convenience/Variety)","1871 O'CONNOR DR, Unit-5 & 6","43.72199","-79.30349","Pass","2","","2016-07-21","","","",""
"6489","10573867","103808059","FAMOUS LAST WORDS","Restaurant","392 PACIFIC AVE","43.66521","-79.46875","Pass","1","","2016-09-06","","","",""
"6490","10348956","103669518","FAMOUS PEOPLE PLAYERS","Restaurant","343 EVANS AVE","43.61625","-79.52039","Pass","2","","2016-02-10","","","",""
"6491","10348956","103806418","FAMOUS PEOPLE PLAYERS","Restaurant","343 EVANS AVE","43.61625","-79.52039","Pass","2","","2016-09-02","","","",""
"6492","10423481","103649719","FAMOUS PIZZA TOWN","Food Take Out","1947 VICTORIA PARK AVE","43.74943","-79.31203","Pass","2","Operator fail to properly wash surfaces in rooms","2016-01-12","M - Minor","Notice to Comply","",""
"6493","10423481","103649719","FAMOUS PIZZA TOWN","Food Take Out","1947 VICTORIA PARK AVE","43.74943","-79.31203","Pass","2","Operator fail to properly wash equipment","2016-01-12","M - Minor","Notice to Comply","",""
"6494","10423481","103847004","FAMOUS PIZZA TOWN","Food Take Out","1947 VICTORIA PARK AVE","43.74943","-79.31203","Pass","2","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2016-11-09","NA - Not Applicable","Notice to Comply","",""
"6495","10380405","103759703","FAMOUS PLAYERS","Food Take Out","3401 DUFFERIN ST, Flr-2","43.72608","-79.45147","Pass","2","Operator fail to properly maintain rooms","2016-06-27","M - Minor","Notice to Comply","",""
"6496","10380405","103759703","FAMOUS PLAYERS","Food Take Out","3401 DUFFERIN ST, Flr-2","43.72608","-79.45147","Pass","2","Operator fail to provide proper equipment","2016-06-27","M - Minor","Notice to Comply","",""
"6497","10380405","103838822","FAMOUS PLAYERS","Food Take Out","3401 DUFFERIN ST, Flr-2","43.72608","-79.45147","Pass","2","Operator fail to ensure room kept free from equipment not regularly used O. Reg  562/90 Sec. 59(e)(i)","2016-10-26","M - Minor","Notice to Comply","",""
"6498","10380405","103838822","FAMOUS PLAYERS","Food Take Out","3401 DUFFERIN ST, Flr-2","43.72608","-79.45147","Pass","2","IMMERSE UTENSILS IN QUATERNARY SOLUTION OF LESS THAN 200 P.P.M. O. REG  562/90 SEC. 75(1)(C)","2016-10-26","S - Significant","Corrected During Inspection","",""
"6499","10495185","103713131","FAMOUS PLAYERS CONCESSION","Food Take Out","300 BOROUGH DR","43.77629","-79.25802","Pass","1","","2016-04-20","","","",""
"6500","9005315","103706468","FAMOUS PLAYERS THEATER","Food Take Out","259 RICHMOND ST W","43.64901","-79.39142","Pass","2","Operator fail to properly maintain rooms","2016-04-12","M - Minor","Notice to Comply","",""
"6501","9005315","103807663","FAMOUS PLAYERS THEATER","Food Take Out","259 RICHMOND ST W","43.64901","-79.39142","Pass","2","Operator fail to properly wash surfaces in rooms","2016-09-09","M - Minor","Notice to Comply","",""
"6502","9005315","103807663","FAMOUS PLAYERS THEATER","Food Take Out","259 RICHMOND ST W","43.64901","-79.39142","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2016-09-09","S - Significant","Corrected During Inspection","",""
"6503","10531765","103758811","FAN FAVOURITES - STAND 10","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2016-06-23","","","",""
"6504","10531765","103822426","FAN FAVOURITES - STAND 10","Food Take Out","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2016-09-28","","","",""
"6505","10446415","103649020","FANCY FRANKS GOURMET HOT DOGS","Hot Dog Cart","326 COLLEGE ST","43.65757","-79.40269","Pass","3","","2016-01-11","","","",""
"6506","10446415","103676745","FANCY FRANKS GOURMET HOT DOGS","Hot Dog Cart","326 COLLEGE ST","43.65757","-79.40269","Pass","3","","2016-02-23","","","",""
"6507","10446415","103832967","FANCY FRANKS GOURMET HOT DOGS","Hot Dog Cart","326 COLLEGE ST","43.65757","-79.40269","Pass","3","Operator fail to properly wash surfaces in rooms","2016-10-18","M - Minor","Notice to Comply","",""
"6508","9005322","103644793","FANFARE FLOWERS","Food Store (Convenience/Variety)","2023 YONGE ST","43.70141","-79.39689","Pass","1","Operator fail to properly maintain rooms","2016-02-23","M - Minor","Notice to Comply","",""
"6509","10392013","103719677","FANNY CHADWICK'S","Restaurant","268 HOWLAND AVE","43.67353","-79.41178","Pass","2","","2016-04-29","","","",""
"6510","10392013","103825613","FANNY CHADWICK'S","Restaurant","268 HOWLAND AVE","43.67353","-79.41178","Pass","2","","2016-10-05","","","",""
"6511","10333074","103709247","FANTASY FARM","Banquet Facility","50 POTTERY RD","43.68683","-79.35904","Pass","3","","2016-04-14","","","",""
"6512","10333074","103790794","FANTASY FARM","Banquet Facility","50 POTTERY RD","43.68683","-79.35904","Pass","3","","2016-08-09","","","",""
"6513","10333074","103862365","FANTASY FARM","Banquet Facility","50 POTTERY RD","43.68683","-79.35904","Pass","3","","2016-12-06","","","",""
"6514","9000241","103854433","FANTIS FOODS OF CANADA LTD.","Food Depot","1 BESTOBELL RD","43.61348","-79.54028","Pass","1","","2016-11-23","","","",""
"6515","10523785","103648010","FAR EAST CHINESE FOOD","Food Take Out","137 MARTIN GROVE RD","43.64925","-79.54885","Pass","2","","2016-01-08","","","",""
