"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"11","10441981","103628621","10tation Event Catering","Food Caterer","232 NORSEMAN ST","43.63225","-79.52951","Pass","3","","2015-12-15","","","",""
"12","10431055","103550490","112-GARRISON CREEK FLAT GRILL","Hot Dog Cart","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"13","10431055","103520349","112-GARRISON CREEK FLAT GRILL","Hot Dog Cart","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"14","10300086","103490223","115-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"15","10300086","103551664","115-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"16","10531049","103492378","115-POPCORN AND SNACK","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2015-04-13","","","",""
"17","10417459","103468040","117-CORKTOWN FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"18","10417459","103550464","117-CORKTOWN FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"19","10334795","103479557","117-T.O FOOTLONG HOTDOGS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"20","10334795","103550545","117-T.O FOOTLONG HOTDOGS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"21","10535140","103520352","119-BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"22","10535140","103550491","119-BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"23","10300071","103468055","120 - T.O. Footlong Hotdogs","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2015-04-13","S - Significant","Corrected During Inspection","",""
"24","10300071","103550465","120 - T.O. Footlong Hotdogs","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","OPERATOR FAIL TO ENSURE SINGLE-SERVICE ARTICLES KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D)","2015-08-13","S - Significant","Corrected During Inspection","",""
"25","10300071","103550465","120 - T.O. Footlong Hotdogs","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly wash equipment","2015-08-13","M - Minor","Notice to Comply","",""
"26","10445478","103487097","123-BIG LEAGUE CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"27","10445478","103551666","123-BIG LEAGUE CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"28","10334585","103479571","125-BASES LOADED NACHOS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"29","10334585","103550525","125-BASES LOADED NACHOS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"30","10349216","103490154","128 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"31","10349216","103550467","128 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"32","10494074","103479511","134-ALL STAR CHICKEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2015-04-13","S - Significant","Corrected During Inspection","",""
"33","10494074","103550473","134-ALL STAR CHICKEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"34","9348578","103446969","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2015-03-16","S - Significant","Corrected During Inspection","",""
"35","9348578","103560214","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","","2015-08-26","","","",""
"36","9348578","103597260","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2015-10-26","S - Significant","Corrected During Inspection","",""
"37","9348578","103597260","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2015-10-26","S - Significant","Corrected During Inspection","",""
"38","9348578","103597260","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","Operator fail to properly wash surfaces in rooms","2015-10-26","M - Minor","Notice to Comply","",""
"39","9013060","103546031","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","","2015-08-04","","","",""
"40","9013060","103595102","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","","2015-10-21","","","",""
"41","10447525","103513673","19TH HOLE GRILL","Restaurant","550 CENTENNIAL PARK BLVD","43.65196","-79.59756","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2015-06-16","S - Significant","Corrected During Inspection","",""
"42","10447525","103570150","19TH HOLE GRILL","Restaurant","550 CENTENNIAL PARK BLVD","43.65196","-79.59756","Pass","2","","2015-09-14","","","",""
"43","10318628","103518073","19TH HOLE SPORTS BAR AND GRILL","Restaurant","434 ROGERS RD","43.68279","-79.46394","Pass","2","","2015-06-22","","","",""
"44","10318628","103620091","19TH HOLE SPORTS BAR AND GRILL","Restaurant","434 ROGERS RD","43.68279","-79.46394","Pass","2","","2015-12-02","","","",""
"45","10495816","103491243","2 4 1 Pizza","Food Take Out","1383 DAVENPORT RD","43.67276","-79.44105","Pass","2","","2015-05-19","","","",""
"46","10495816","103595027","2 4 1 Pizza","Food Take Out","1383 DAVENPORT RD","43.67276","-79.44105","Pass","2","","2015-09-08","","","",""
"47","10487649","103418645","2 BROS CUISINE","Food Take Out","1500 ROYAL YORK RD, UNIT-34","43.69163","-79.53185","Pass","2","","2015-01-29","","","",""
"48","10487649","103537411","2 BROS CUISINE","Food Take Out","1500 ROYAL YORK RD, UNIT-34","43.69163","-79.53185","Pass","2","Operator fail to properly maintain rooms","2015-07-22","M - Minor","Notice to Comply","",""
"49","9000031","103484365","2-4-1 PIZZA","Food Take Out","759 JANE ST","43.67153","-79.49335","Pass","2","Employee fail to wash hands when required","2015-05-07","C - Crucial","Notice to Comply","",""
"50","9000031","103484366","2-4-1 PIZZA","Food Take Out","759 JANE ST","43.67153","-79.49335","Pass","2","","2015-05-08","","","",""
"51","9000046","103477255","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to provide proper equipment","2015-04-29","M - Minor","Notice to Comply","",""
"52","9000046","103602581","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","","2015-11-24","","","",""
"53","9016832","103500169","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","","2015-05-27","","","",""
"54","9016832","103625243","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","","2015-12-08","","","",""
"55","9043776","103484158","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2015-05-08","","","",""
"56","9043776","103577360","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2015-09-24","","","",""
"57","10284603","103497719","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2015-05-27","M - Minor","Notice to Comply","",""
"58","10284603","103497719","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly wash surfaces in rooms","2015-05-27","M - Minor","Notice to Comply","",""
"59","10284603","103612825","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly wash surfaces in rooms","2015-11-19","M - Minor","Notice to Comply","",""
"60","10284603","103612825","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2015-11-19","M - Minor","Notice to Comply","",""
"61","10284603","103612825","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly wash equipment","2015-11-19","M - Minor","Notice to Comply","",""
"62","10349645","103508454","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","","2015-06-08","","","",""
"63","10349645","103603148","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2015-11-04","M - Minor","Notice to Comply","",""
"64","10349645","103603148","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2015-11-04","S - Significant","Corrected During Inspection","",""
"65","10349645","103603148","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2015-11-04","S - Significant","Corrected During Inspection","",""
"66","10349645","103603148","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly wash equipment","2015-11-04","M - Minor","Notice to Comply","",""
"67","10349645","103603148","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly maintain rooms","2015-11-04","M - Minor","Notice to Comply","",""
"68","10294608","103463696","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to provide easily readable thermometer(s)","2015-04-13","S - Significant","Corrected During Inspection","",""
"69","10294608","103463696","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly maintain rooms","2015-04-13","M - Minor","Notice to Comply","",""
"70","10294608","103569866","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Food handler fail to wear headgear","2015-09-14","M - Minor","Notice to Comply","",""
"71","10325721","103479482","2-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"72","10325721","103550474","2-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"73","10300069","103520097","209 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-06-22","","","",""
"74","10300069","103551681","209 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly wash equipment","2015-08-13","M - Minor","Notice to Comply","",""
"75","10475817","103479550","210 - Fresh Burger","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"76","10531045","103492345","215- INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"77","10531045","103550801","215- INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-14","","","",""
"78","10541993","103565844","219- THE URBAN KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2015-08-13","","","",""
"79","10300066","103480553","220 - INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2015-04-13","","","",""
"80","10300066","103550475","220 - INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2015-08-13","","","",""
"81","10300083","103479479","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"82","10300083","103550537","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"83","10300065","103482641","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"84","10300065","103551711","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly wash surfaces in rooms","2015-08-13","M - Minor","Notice to Comply","",""
"85","10300065","103551711","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2015-08-13","M - Minor","Notice to Comply","",""
"86","10431057","103490148","233-PIZZA NOVA","Restaurant","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"87","10431057","103550476","233-PIZZA NOVA","Restaurant","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"88","10300063","103479588","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"89","10300063","103550479","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2015-08-13","M - Minor","Notice to Comply","",""
"90","10300063","103550479","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly wash equipment","2015-08-13","M - Minor","Notice to Comply","",""
"91","10300063","103550479","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly maintain rooms","2015-08-13","M - Minor","Notice to Comply","",""
"92","10405652","103420435","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2015-01-26","NA - Not Applicable","Notice to Comply","",""
"93","10405652","103420435","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to provide separate handwashing sink(s)","2015-01-26","S - Significant","Notice to Comply","",""
"94","10405652","103420436","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","","2015-01-29","","","",""
"95","10405652","103539181","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","","2015-07-24","","","",""
"96","10301731","103524848","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","","2015-07-06","","","",""
"97","10325719","103467987","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"98","10325719","103557150","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"99","9000097","103436874","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2015-02-27","","","",""
"100","9000097","103596978","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2015-11-27","","","",""
"101","9003137","103431022","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2015-02-12","","","",""
"102","9003137","103546313","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2015-08-07","","","",""
"103","9003137","103599676","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2015-10-29","","","",""
"104","10504536","103499421","4 Season Farms","Food Store (Convenience/Variety)","1095 O'CONNOR DR","43.71027","-79.30887","Pass","1","","2015-03-27","","","",""
"105","10325730","103489835","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"106","10325730","103550527","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to provide adequate lighting","2015-08-13","M - Minor","Notice to Comply","",""
"107","10325730","103550527","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly wash surfaces in rooms","2015-08-13","M - Minor","Notice to Comply","",""
"108","10512315","103462657","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2015-04-10","M - Minor","Notice to Comply","",""
"109","10512315","103462657","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","Operator fail to sanitize garbage containers as required","2015-04-10","M - Minor","Notice to Comply","",""
"110","10512315","103596816","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","Operator fail to ensure floor of food-handling room kept clean O. Reg  562/90 Sec. 59(h)","2015-10-26","M - Minor","Notice to Comply","",""
"111","10512315","103596816","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","Food Handler fail to wear clean outer garments","2015-10-26","M - Minor","Notice to Comply","",""
"112","10544572","103584795","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","Operator fail to properly wash equipment","2015-06-29","M - Minor","Notice to Comply","",""
"113","10544572","103584795","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2015-06-29","S - Significant","Corrected During Inspection","",""
"114","10544572","103584795","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2015-06-29","S - Significant","Corrected During Inspection","",""
"115","10544572","103584795","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","USE FOOD PREPARATION EQUIPMENT NOT OF READILY CLEANABLE MATERIAL O. REG  562/90 SEC. 18(C)","2015-06-29","S - Significant","Corrected During Inspection","",""
"116","10544572","103584795","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2015-06-29","S - Significant","Corrected During Inspection","",""
"117","10544572","103584795","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2015-06-29","S - Significant","Corrected During Inspection","",""
"118","10544572","103584795","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","Operator fail to properly maintain equipment(NON-FOOD)","2015-06-29","M - Minor","Notice to Comply","",""
"119","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2015-12-14","C - Crucial","Notice to Comply","",""
"120","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to provide required supplies at sinks","2015-12-14","S - Significant","Notice to Comply","",""
"121","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to properly maintain mechanical washer","2015-12-14","S - Significant","Notice to Comply","",""
"122","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2015-12-14","S - Significant","Notice to Comply","",""
"123","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to provide hand washing supplies","2015-12-14","S - Significant","Notice to Comply","",""
"124","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to provide headgear","2015-12-14","M - Minor","Notice to Comply","",""
"125","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to provide adequate pest control","2015-12-14","S - Significant","Notice to Comply","",""
"126","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to properly wash multi-use utensils","2015-12-14","S - Significant","Notice to Comply","",""
"127","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to provide easily readable thermometer(s)","2015-12-14","S - Significant","Notice to Comply","",""
"128","10550883","103630181","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operator fail to provide approved meat","2015-12-14","C - Crucial","Notice to Comply","",""
"129","10550883","103630197","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","","2015-12-18","","","",""
"130","10550144","103624653","5 ELEMENTS ESPRESSO BAR","Restaurant","131 AVENUE RD","43.6738","-79.39587","Pass","3","","2015-12-08","","","",""
"131","10365045","103617253","508-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"132","10365045","103520138","508-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-06-22","","","",""
"133","10530683","103489991","512 - T.O. Footlong Dogs","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"134","10530683","103550482","512 - T.O. Footlong Dogs","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2015-08-13","S - Significant","Corrected During Inspection","",""
"135","10530683","103550482","512 - T.O. Footlong Dogs","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly wash equipment","2015-08-13","M - Minor","Notice to Comply","",""
"136","10300084","103468009","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"137","10300084","103550484","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"138","10459514","103468026","517-BIG SMOKE FOOD CO.","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"139","10459514","103550487","517-BIG SMOKE FOOD CO.","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"140","10364705","103468018","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"141","10364705","103551671","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-08-13","","","",""
"142","10300054","103479570","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-04-13","","","",""
"143","10300054","103550528","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","SPRAY LARGE UTENSIL WITH CHEMICAL SOLUTION AT LESS THAN DOUBLE STRENGTH O. REG  562/90 SEC. 82(B)","2015-08-13","S - Significant","Corrected During Inspection","",""
"144","10300050","103479463","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2015-05-04","","","",""
"145","10300050","103550492","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2015-08-13","S - Significant","Corrected During Inspection","",""
