"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"37","9348578","103256747","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","","2014-06-11","","","",""
"38","9348578","103348706","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","","2014-10-27","","","",""
"39","9013060","103148733","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2014-01-15","M - Minor","Notice to Comply","",""
"40","9013060","103281962","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly wash surfaces in rooms","2014-07-11","M - Minor","Notice to Comply","",""
"41","9013060","103281962","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2014-07-11","S - Significant","Corrected During Inspection","",""
"42","9013060","103349483","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly maintain rooms","2014-10-28","M - Minor","Notice to Comply","",""
"43","10447525","103239125","19TH HOLE GRILL","Restaurant","550 CENTENNIAL PARK BLVD","43.65196","-79.59756","Pass","2","","2014-05-15","","","",""
"44","10447525","103324491","19TH HOLE GRILL","Restaurant","550 CENTENNIAL PARK BLVD","43.65196","-79.59756","Pass","2","","2014-09-17","","","",""
"45","10318628","103263688","19TH HOLE SPORTS BAR AND GRILL","Restaurant","434 ROGERS RD","43.68279","-79.46394","Pass","2","","2014-06-19","","","",""
"46","10318628","103380998","19TH HOLE SPORTS BAR AND GRILL","Restaurant","434 ROGERS RD","43.68279","-79.46394","Pass","2","","2014-12-04","","","",""
"47","10495816","103225431","2 4 1 Pizza","Food Take Out","1383 DAVENPORT RD","43.67276","-79.44105","Pass","2","","2014-04-28","","","",""
"48","10495816","103319928","2 4 1 Pizza","Food Take Out","1383 DAVENPORT RD","43.67276","-79.44105","Pass","2","","2014-09-10","","","",""
"49","10487649","103163518","2 BROS CUISINE","Food Take Out","1500 ROYAL YORK RD, UNIT-34","43.69163","-79.53185","Pass","2","Operator fail to properly maintain rooms","2014-01-24","M - Minor","Notice to Comply","",""
"50","10487649","103163518","2 BROS CUISINE","Food Take Out","1500 ROYAL YORK RD, UNIT-34","43.69163","-79.53185","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2014-01-24","S - Significant","Corrected During Inspection","",""
"51","10487649","103287082","2 BROS CUISINE","Food Take Out","1500 ROYAL YORK RD, UNIT-34","43.69163","-79.53185","Pass","2","","2014-07-23","","","",""
"52","9000031","103187745","2-4-1 PIZZA","Food Take Out","759 JANE ST","43.67153","-79.49335","Pass","2","","2014-03-03","","","",""
"53","9000031","103320955","2-4-1 PIZZA","Food Take Out","759 JANE ST","43.67153","-79.49335","Pass","2","","2014-09-10","","","",""
"54","9000046","103218920","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","","2014-04-16","","","",""
"55","9000046","103350639","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly wash equipment","2014-10-29","M - Minor","Notice to Comply","",""
"56","9016832","103246395","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","","2014-05-28","","","",""
"57","9016832","103351976","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","","2014-10-28","","","",""
"58","9043776","103170346","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2014-01-14","","","",""
"59","9043776","103292206","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2014-07-30","","","",""
"60","10284603","103255657","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","","2014-06-10","","","",""
"61","10284603","103390335","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly wash equipment","2014-12-23","M - Minor","Notice to Comply","",""
"62","10284603","103390335","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2014-12-23","M - Minor","Notice to Comply","",""
"63","10349645","103302603","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly wash surfaces in rooms","2014-06-24","M - Minor","Notice to Comply","",""
"64","10349645","103302603","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b)","2014-06-24","NA - Not Applicable","Notice to Comply","",""
"65","10349645","103302603","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2014-06-24","S - Significant","Corrected During Inspection","",""
"66","10349645","103364820","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","","2014-09-26","","","",""
"67","10294608","103147755","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly maintain rooms","2014-01-13","M - Minor","Notice to Comply","",""
"68","10294608","103147755","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly wash equipment","2014-01-13","M - Minor","Notice to Comply","",""
"69","10294608","103384001","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly maintain rooms","2014-12-12","M - Minor","Notice to Comply","",""
"70","10325721","103212504","2-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"71","10325721","103311119","2-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"72","10300069","103211931","209 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"73","10300069","103307620","209 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"74","10475817","103211668","210 - Fresh Burger","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"75","10475817","103314882","210 - Fresh Burger","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"76","10300066","103211677","220 - INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2014-04-04","","","",""
"77","10300066","103316213","220 - INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2014-08-07","","","",""
"78","10300083","103212497","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"79","10300083","103313094","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"80","10300065","103211929","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"81","10300065","103313072","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"82","10431057","103211918","233-PIZZA NOVA","Restaurant","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"83","10431057","103316193","233-PIZZA NOVA","Restaurant","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"84","10300063","103211939","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"85","10300063","103311121","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"86","10405652","103194691","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to provide adequate pest control","2014-03-14","S - Significant","Notice to Comply","",""
"87","10405652","103194691","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to properly maintain rooms","2014-03-14","M - Minor","Notice to Comply","",""
"88","10405652","103194693","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","","2014-03-17","","","",""
"89","10405652","103336080","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b)","2014-10-06","NA - Not Applicable","Notice to Comply","",""
"90","10405652","103336080","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2014-10-06","S - Significant","Corrected During Inspection","",""
"91","10301731","103293451","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","","2014-07-31","","","",""
"92","10325719","103211914","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"93","10325719","103381478","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"94","9000097","103206525","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2014-03-28","","","",""
"95","9000097","103335163","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2014-10-03","","","",""
"96","10428037","103225284","3030","Restaurant","3030 DUNDAS ST W","43.66583","-79.4705","Pass","3","","2014-04-28","","","",""
"97","10428037","103365239","3030","Restaurant","3030 DUNDAS ST W","43.66583","-79.4705","Pass","3","","2014-11-13","","","",""
"98","10330988","103268714","338 VEGETABLE & FRUIT","Food Store (Convenience/Variety)","631 GERRARD ST E","43.66561","-79.35074","Pass","1","","2014-06-25","","","",""
"99","9003137","103224311","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2014-04-24","","","",""
"100","9003137","103288090","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","Operator fail to properly wash equipment","2014-07-24","M - Minor","Notice to Comply","",""
"101","9003137","103288090","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2014-07-24","S - Significant","Corrected During Inspection","",""
"102","9003137","103369372","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2014-11-19","","","",""
"103","10504536","103283626","4 Season Farms","Food Store (Convenience/Variety)","1095 O'CONNOR DR","43.71027","-79.30887","Pass","1","","2014-07-14","","","",""
"104","10325730","103211641","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"105","10325730","103313077","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"106","10512315","103338316","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","Operator fail to properly maintain rooms","2014-10-09","M - Minor","Notice to Comply","",""
"107","10512315","103338316","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2014-10-09","S - Significant","Corrected During Inspection","",""
"108","10365045","103211943","508-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"109","10365045","103307626","508-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"110","10300084","103211935","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"111","10300084","103316220","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"112","10459514","103211899","517-BIG SMOKE FOOD CO.","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"113","10459514","103313082","517-BIG SMOKE FOOD CO.","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"114","10364705","103211634","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"115","10364705","103307621","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"116","10300054","103211916","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"117","10300054","103309899","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"118","9000116","102845019","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","FAIL TO USE UTENSILS TO AVOID HAND CONTACT WITH FOOD O. REG  562/90 SEC. 24","2014-03-26","S - Significant","Corrected During Inspection","",""
"119","9000116","102845019","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2014-03-26","NA - Not Applicable","Notice to Comply","",""
"120","9000116","102845019","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2014-03-26","S - Significant","Corrected During Inspection","",""
"121","9000116","102845019","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly wash equipment","2014-03-26","M - Minor","Notice to Comply","",""
"122","9000116","102845019","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2014-03-26","NA - Not Applicable","Notice to Comply","",""
"123","9000116","102845019","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly maintain rooms","2014-03-26","M - Minor","Notice to Comply","",""
"124","9000116","103332213","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2014-09-30","S - Significant","Corrected During Inspection","",""
"125","9000116","103332213","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly wash surfaces in rooms","2014-09-30","M - Minor","Notice to Comply","",""
"126","10300050","103212685","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"127","10300050","103314879","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"128","10334654","103211647","529 - UPPER DECK FAVOURITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"129","10334654","103381449","529 - UPPER DECK FAVOURITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-08-07","","","",""
"130","10300060","103211650","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2014-04-04","","","",""
"131","10453569","103343623","649 Mega Convenience","Food Store (Convenience/Variety)","5651 STEELES AVE E, Unit-22","43.83219","-79.26675","Pass","1","","2014-07-30","","","",""
"132","10504878","103286310","682 Warden Avenue Community Kitchen","Community Kitchen (Meal Program)","682 WARDEN AVE","43.70596","-79.27905","Conditional Pass","3","Operator fail to provide separate handwashing sink(s)","2014-07-22","S - Significant","Notice to Comply","",""
"133","10504878","103286310","682 Warden Avenue Community Kitchen","Community Kitchen (Meal Program)","682 WARDEN AVE","43.70596","-79.27905","Conditional Pass","3","Operator fail to provide accurate indicating thermometer(s)","2014-07-22","S - Significant","Notice to Comply","",""
"134","10504878","103286310","682 Warden Avenue Community Kitchen","Community Kitchen (Meal Program)","682 WARDEN AVE","43.70596","-79.27905","Conditional Pass","3","Operator fail to properly wash surfaces in rooms","2014-07-22","M - Minor","Notice to Comply","",""
"135","10504878","103286312","682 Warden Avenue Community Kitchen","Community Kitchen (Meal Program)","682 WARDEN AVE","43.70596","-79.27905","Conditional Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2014-10-08","M - Minor","Notice to Comply","",""
"136","9417941","103218497","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2014-04-16","S - Significant","Corrected During Inspection","",""
"137","9417941","103218497","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","Operator fail to properly maintain rooms","2014-04-16","M - Minor","Notice to Comply","",""
"138","9417941","103282062","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","OPERATOR FAIL TO ENSURE CRACKED UTENSIL NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B)","2014-07-16","S - Significant","Corrected During Inspection","",""
"139","9417941","103384041","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2014-12-12","M - Minor","Notice to Comply","",""
"140","10273767","103194098","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","","2014-03-14","","","",""
"141","10273767","103302299","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","","2014-08-12","","","",""
"142","10273767","103370441","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","","2014-11-20","","","",""
"143","9000144","103206297","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2014-04-01","M - Minor","Notice to Comply","",""
"144","9000144","103206297","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","Operator fail to properly maintain rooms","2014-04-01","M - Minor","Notice to Comply","",""
"145","9000144","103206297","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2014-04-01","S - Significant","Corrected During Inspection","",""
"146","9000144","103311271","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2014-08-27","","","",""
"147","9000144","103367183","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","Operator fail to properly maintain rooms","2014-11-17","M - Minor","Notice to Comply","",""
"148","9013817","103142264","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash surfaces in rooms","2014-01-06","M - Minor","Notice to Comply","",""
"149","9013817","103290824","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash surfaces in rooms","2014-07-29","M - Minor","Notice to Comply","",""
"150","9013817","103290824","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash equipment","2014-07-29","M - Minor","Notice to Comply","",""
